Generating grid...
Grid generated with 13753 q-points. Calculating frequencies/eigenvectors...
Filling grid...
         7169953 function calls (6812947 primitive calls) in 46.280 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1386    0.007    0.000    0.062    0.000 <frozen importlib._bootstrap>:403(cached)
    634/3    0.007    0.000    9.197    3.066 <frozen importlib._bootstrap_external>:672(exec_module)
     1068    0.007    0.000    0.021    0.000 <frozen importlib._bootstrap_external>:85(_path_is_mode_type)
     1538    0.007    0.000    0.009    0.000 definitions.py:49(<genexpr>)
     2276    0.007    0.000    0.007    0.000 {method 'decode' of 'bytes' objects}
      162    0.007    0.000    0.176    0.001 typing.py:1099(__getitem__)
      616    0.007    0.000    0.025    0.000 _inspect.py:96(getargspec)
       11    0.007    0.001    0.078    0.007 util.py:262(<dictcomp>)
      695    0.006    0.000    0.027    0.000 {built-in method builtins.all}
     1187    0.006    0.000    0.011    0.000 inspect.py:505(_is_wrapper)
     2472    0.006    0.000    0.006    0.000 _collections_abc.py:698(__init__)
      428    0.006    0.000    0.050    0.000 rcsetup.py:360(validate_color)
        1    0.006    0.006   37.101   37.101 interpolate_profile.py:10(main)
     1486    0.006    0.000    0.016    0.000 <frozen importlib._bootstrap_external>:1080(_path_importer_cache)
      531    0.006    0.000    0.024    0.000 <frozen importlib._bootstrap>:194(_lock_unlock_module)
1895/1886    0.006    0.000    0.007    0.000 {built-in method builtins.hash}
      286    0.006    0.000    0.035    0.000 overrides.py:72(verify_matching_signatures)
      282    0.006    0.000    0.023    0.000 function_base.py:451(add_newdoc)
     1071    0.006    0.000    0.305    0.000 inspect.py:2811(from_callable)
      991    0.006    0.000    0.025    0.000 <frozen importlib._bootstrap_external>:94(_path_isfile)
     1071    0.006    0.000    0.311    0.000 inspect.py:3063(signature)
        1    0.006    0.006    0.011    0.011 codata.py:1510(parse_constants_2018toXXXX)
   1075/5    0.006    0.000    9.197    1.839 <frozen importlib._bootstrap>:211(_call_with_frames_removed)
        1    0.006    0.006    0.012    0.012 helpers.py:687(<dictcomp>)
      224    0.006    0.000    1.494    0.007 sre_compile.py:557(compile)
