         1958106 function calls (1957316 primitive calls) in 49.227 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      672    0.002    0.000    0.035    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\threadpoolctl.py:680(_make_controller_from_path)
       27    0.000    0.000    0.034    0.001 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\numpy\numpy_func.py:101(convert_to_consistent_units)
       81    0.000    0.000    0.034    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\numpy\numpy_func.py:111(<genexpr>)
       54    0.000    0.000    0.034    0.001 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\numpy\numpy_func.py:74(convert_arg)
      116    0.000    0.000    0.032    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\quantity.py:466(_convert_magnitude_not_inplace)
      116    0.000    0.000    0.032    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:878(convert)
      101    0.001    0.000    0.032    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\context\registry.py:354(_convert)
      101    0.000    0.000    0.027    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\nonmultiplicative\registry.py:165(_convert)
   461519    0.027    0.000    0.027    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\core\einsumfunc.py:1001(_einsum_dispatcher)
      101    0.020    0.000    0.025    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:913(_convert)
      168    0.000    0.000    0.025    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\threadpoolctl.py:124(_realpath)
      168    0.001    0.000    0.025    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\ntpath.py:625(realpath)
   123246    0.016    0.000    0.024    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\numpy\numpy_func.py:26(_is_quantity)
      336    0.022    0.000    0.022    0.000 {built-in method nt._getfinalpathname}
        7    0.000    0.000    0.021    0.003 c:\users\mll13652\documents\pace_project\euphonic\euphonic\qpoint_frequencies.py:37(__init__)
    27923    0.016    0.000    0.016    0.000 {method 'read' of '_io.BufferedReader' objects}
    50807    0.015    0.000    0.015    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\core\fromnumeric.py:70(<dictcomp>)
      161    0.015    0.000    0.015    0.000 {method 'repeat' of 'numpy.ndarray' objects}
       14    0.000    0.000    0.014    0.001 <__array_function__ internals>:177(amax)
       14    0.000    0.000    0.014    0.001 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\core\fromnumeric.py:2677(amax)
        9    0.000    0.000    0.012    0.001 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\core\numeric.py:289(full)
       10    0.000    0.000    0.012    0.001 <__array_function__ internals>:177(copyto)
        1    0.000    0.000    0.011    0.011 c:\users\mll13652\documents\pace_project\euphonic\euphonic\qpoint_frequencies.py:77(frequencies)
        1    0.000    0.000    0.010    0.010 c:\users\mll13652\documents\pace_project\euphonic\euphonic\util.py:172(get_reference_data)
        4    0.000    0.000    0.010    0.002 c:\users\mll13652\documents\pace_project\euphonic\euphonic\qpoint_phonon_modes.py:43(__init__)
       28    0.000    0.000    0.009    0.000 <__array_function__ internals>:177(unique)
       28    0.000    0.000    0.009    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\lib\arraysetops.py:138(unique)
        1    0.000    0.000    0.009    0.009 c:\users\mll13652\documents\pace_project\euphonic\euphonic\force_constants.py:1685(from_dict)
125115/125088    0.009    0.000    0.009    0.000 {built-in method builtins.hasattr}
       28    0.001    0.000    0.009    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\lib\arraysetops.py:323(_unique1d)
        1    0.000    0.000    0.008    0.008 <__array_function__ internals>:177(inv)
        1    0.008    0.008    0.008    0.008 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\linalg\linalg.py:483(inv)
    60491    0.008    0.000    0.008    0.000 {built-in method builtins.isinstance}
       87    0.008    0.000    0.008    0.000 {method 'astype' of 'numpy.ndarray' objects}
    18620    0.005    0.000    0.008    0.000 c:\users\mll13652\documents\pace_project\euphonic\euphonic\readers\castep.py:580(record_mark_read)
        2    0.000    0.000    0.007    0.004 c:\users\mll13652\documents\pace_project\euphonic\euphonic\io.py:79(_process_dict)
       36    0.000    0.000    0.007    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:1211(parse_expression)
        1    0.000    0.000    0.007    0.007 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\importlib_resources\_common.py:33(wrapper)
        1    0.000    0.000    0.007    0.007 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\importlib_resources\_common.py:51(files)
  423/421    0.000    0.000    0.007    0.000 <frozen importlib._bootstrap>:1017(_handle_fromlist)
        1    0.000    0.000    0.007    0.007 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\importlib_resources\_common.py:107(from_package)
       10    0.007    0.001    0.007    0.001 {built-in method numpy.fromfile}
       28    0.007    0.000    0.007    0.000 {method 'argsort' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.007    0.003 {built-in method builtins.__import__}
        1    0.000    0.000    0.007    0.007 c:\users\mll13652\documents\pace_project\euphonic\euphonic\structure_factor.py:44(__init__)
        7    0.000    0.000    0.007    0.001 c:\users\mll13652\documents\pace_project\euphonic\euphonic\crystal.py:106(reciprocal_cell)
        4    0.000    0.000    0.006    0.002 c:\users\mll13652\documents\pace_project\euphonic\euphonic\validate.py:104(_ensure_contiguous_attrs)
      3/2    0.000    0.000    0.005    0.003 <frozen importlib._bootstrap_external>:837(exec_module)
        1    0.000    0.000    0.005    0.005 c:\users\mll13652\documents\pace_project\euphonic\euphonic\qpoint_phonon_modes.py:250(<listcomp>)
        1    0.001    0.001    0.005    0.005 c:\users\mll13652\documents\pace_project\euphonic\euphonic\crystal.py:210(get_symmetry_equivalent_atoms)
      409    0.001    0.000    0.005    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\quantity.py:198(__new__)
      672    0.000    0.000    0.005    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\ntpath.py:214(basename)
      143    0.000    0.000    0.005    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\nonmultiplicative\registry.py:56(_parse_units)
      676    0.003    0.000    0.004    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\ntpath.py:180(split)
      143    0.001    0.000    0.004    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:1072(_parse_units)
    50790    0.004    0.000    0.004    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\core\fromnumeric.py:2157(_sum_dispatcher)
      566    0.001    0.000    0.004    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:573(get_name)
        3    0.000    0.000    0.004    0.001 <frozen importlib._bootstrap_external>:909(get_code)
      348    0.000    0.000    0.004    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\util.py:878(to_units_container)
        1    0.000    0.000    0.004    0.004 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\importlib_resources\_compat.py:91(wrap_spec)
    52029    0.004    0.000    0.004    0.000 {method 'items' of 'dict' objects}
    79/50    0.000    0.000    0.004    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\pint_eval.py:130(build_eval_tree)
        3    0.000    0.000    0.004    0.001 <frozen importlib._bootstrap_external>:1029(get_data)
      101    0.000    0.000    0.003    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:746(_get_root_units)
        5    0.003    0.001    0.003    0.001 {built-in method numpy.ascontiguousarray}
        1    0.000    0.000    0.003    0.003 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\importlib_resources\_compat.py:47(get_resource_reader)
        3    0.003    0.001    0.003    0.001 {built-in method io.open_code}
      258    0.000    0.000    0.003    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\compat.py:32(tokenizer)
      404    0.000    0.000    0.003    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:645(_get_dimensionality)
   211/12    0.001    0.000    0.003    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:818(_get_root_units_recurse)
        2    0.000    0.000    0.003    0.001 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\spglib\spglib.py:303(get_symmetry_dataset)
    96/50    0.000    0.000    0.003    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\pint_eval.py:89(evaluate)
     1015    0.001    0.000    0.003    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\util.py:816(__new__)
35749/35688    0.003    0.000    0.003    0.000 {built-in method builtins.len}
     48/2    0.000    0.000    0.003    0.001 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\copy.py:128(deepcopy)
      3/2    0.000    0.000    0.003    0.001 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\copy.py:226(_deepcopy_dict)
       33    0.003    0.000    0.003    0.000 c:\users\mll13652\documents\pace_project\euphonic\euphonic\force_constants.py:158(__setattr__)
       76    0.000    0.000    0.003    0.000 {built-in method builtins.setattr}
       13    0.003    0.000    0.003    0.000 {built-in method nt.stat}
      105    0.000    0.000    0.003    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\quantity.py:94(wrapped)
      249    0.000    0.000    0.003    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\encodings\cp1252.py:22(decode)
       13    0.003    0.000    0.003    0.000 {method '__deepcopy__' of 'numpy.ndarray' objects}
        2    0.003    0.001    0.003    0.001 {built-in method spglib._spglib.dataset}
        3    0.002    0.001    0.003    0.001 {built-in method io.open}
      249    0.002    0.000    0.002    0.000 {built-in method _codecs.charmap_decode}
       58    0.000    0.000    0.002    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:964(parse_unit_name)
        4    0.000    0.000    0.002    0.001 <frozen importlib._bootstrap>:890(_find_spec)
       58    0.000    0.000    0.002    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:1020(_dedup_candidates)
        4    0.000    0.000    0.002    0.001 <frozen importlib._bootstrap_external>:1399(find_spec)
       93    0.000    0.000    0.002    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\quantity.py:1130(__mul__)
        4    0.000    0.000    0.002    0.001 <frozen importlib._bootstrap_external>:1367(_get_spec)
       98    0.000    0.000    0.002    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\quantity.py:81(wrapped)
        4    0.000    0.000    0.002    0.001 <frozen importlib._bootstrap_external>:1498(find_spec)
        1    0.000    0.000    0.002    0.002 c:\users\mll13652\documents\pace_project\euphonic\euphonic\util.py:261(<dictcomp>)
       98    0.000    0.000    0.002    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\quantity.py:1050(_mul_div)
       58    0.000    0.000    0.002    0.000 {built-in method fromkeys}
       11    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:135(_path_stat)
       35    0.000    0.000    0.002    0.000 c:\users\mll13652\documents\pace_project\euphonic\euphonic\util.py:106(get_all_origins)
     2688    0.001    0.000    0.002    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\threadpoolctl.py:733(_check_prefix)
      144    0.001    0.000    0.002    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:989(_parse_unit_name)
      3/2    0.000    0.000    0.002    0.001 {built-in method builtins.exec}
    16017    0.002    0.000    0.002    0.000 {method 'startswith' of 'str' objects}
