use_brille=False
         35867589 function calls (35844686 primitive calls) in 136.553 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      120    0.010    0.000    0.486    0.004 c:\users\mll13652\documents\pace_project\euphonic\euphonic\util.py:172(get_reference_data)
     3146    0.023    0.000    0.476    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\context\registry.py:354(_convert)
     2413    0.002    0.000    0.456    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\core\fromnumeric.py:51(_wrapfunc)
      240    0.001    0.000    0.449    0.002 <__array_function__ internals>:177(digitize)
      240    0.002    0.000    0.448    0.002 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\lib\function_base.py:5451(digitize)
      240    0.000    0.000    0.445    0.002 <__array_function__ internals>:177(searchsorted)
      240    0.000    0.000    0.444    0.002 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\core\fromnumeric.py:1319(searchsorted)
      242    0.443    0.002    0.443    0.002 {method 'searchsorted' of 'numpy.ndarray' objects}
      665    0.001    0.000    0.404    0.001 <__array_function__ internals>:177(tile)
      665    0.006    0.000    0.402    0.001 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\lib\shape_base.py:1191(tile)
      120    0.336    0.003    0.401    0.003 c:\users\mll13652\documents\pace_project\euphonic\euphonic\structure_factor.py:292(_bose_factor)
      378    0.001    0.000    0.389    0.001 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\quantity.py:1146(__truediv__)
 1145/871    0.366    0.000    0.382    0.000 {built-in method _operator.truediv}
      855    0.001    0.000    0.358    0.000 <__array_function__ internals>:177(unique)
      855    0.003    0.000    0.357    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\lib\arraysetops.py:138(unique)
     2090    0.012    0.000    0.356    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:1211(parse_expression)
     1568    0.352    0.000    0.352    0.000 {method 'repeat' of 'numpy.ndarray' objects}
     3146    0.009    0.000    0.352    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\nonmultiplicative\registry.py:165(_convert)
      855    0.062    0.000    0.340    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\lib\arraysetops.py:323(_unique1d)
    21104    0.049    0.000    0.300    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\threadpoolctl.py:680(_make_controller_from_path)
    11047    0.006    0.000    0.293    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\quantity.py:1130(__mul__)
      120    0.009    0.000    0.290    0.002 c:\users\mll13652\documents\pace_project\euphonic\euphonic\util.py:261(<dictcomp>)
      122    0.001    0.000    0.286    0.002 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\core\numeric.py:149(ones)
      374    0.001    0.000    0.285    0.001 <__array_function__ internals>:177(copyto)
    25104    0.083    0.000    0.281    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\quantity.py:198(__new__)
      364    0.012    0.000    0.280    0.001 c:\users\mll13652\documents\pace_project\euphonic\euphonic\crystal.py:106(reciprocal_cell)
        1    0.000    0.000    0.275    0.275 c:\users\mll13652\documents\pace_project\euphonic\euphonic\plot.py:248(plot_2d)
     3146    0.187    0.000    0.275    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:913(_convert)
  298/275    0.000    0.000    0.271    0.001 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\_api\deprecation.py:443(wrapper)
      855    0.260    0.000    0.260    0.000 {method 'argsort' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.255    0.255 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\pyplot.py:1286(subplots)
      120    0.002    0.000    0.237    0.002 c:\users\mll13652\documents\pace_project\euphonic\euphonic\powder.py:325(_qpts_cart_to_frac)
        1    0.000    0.000    0.232    0.232 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\pyplot.py:656(figure)
        1    0.000    0.000    0.232    0.232 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\pyplot.py:346(new_figure_manager)
      242    0.007    0.000    0.224    0.001 c:\users\mll13652\documents\pace_project\euphonic\euphonic\qpoint_frequencies.py:37(__init__)
        1    0.000    0.000    0.223    0.223 c:\users\mll13652\documents\pace_project\euphonic\euphonic\force_constants.py:395(calculate_qpoint_frequencies)
     6054    0.216    0.000    0.217    0.000 {built-in method numpy.asarray}
      120    0.003    0.000    0.191    0.002 c:\users\mll13652\documents\pace_project\euphonic\euphonic\structure_factor.py:44(__init__)
        1    0.000    0.000    0.169    0.169 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\backend_bases.py:3498(new_figure_manager)
        1    0.000    0.000    0.168    0.168 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\backend_bases.py:3507(new_figure_manager_given_figure)
        1    0.000    0.000    0.168    0.168 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\backend_bases.py:1692(new_manager)
        1    0.000    0.000    0.168    0.168 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\backends\_backend_tk.py:452(create_with_canvas)
    60329    0.076    0.000    0.157    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\util.py:816(__new__)
      120    0.004    0.000    0.149    0.001 c:\users\mll13652\documents\pace_project\euphonic\euphonic\qpoint_phonon_modes.py:250(<listcomp>)
2756/2108    0.020    0.000    0.144    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\pint_eval.py:130(build_eval_tree)
      121    0.002    0.000    0.139    0.001 c:\users\mll13652\documents\pace_project\euphonic\euphonic\qpoint_phonon_modes.py:43(__init__)
    46/16    0.000    0.000    0.131    0.008 <frozen importlib._bootstrap>:986(_find_and_load)
    46/16    0.000    0.000    0.131    0.008 <frozen importlib._bootstrap>:956(_find_and_load_unlocked)
    21106    0.008    0.000    0.128    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\ntpath.py:214(basename)
        1    0.000    0.000    0.127    0.127 c:\users\mll13652\documents\pace_project\euphonic\euphonic\cli\utils.py:168(matplotlib_save_or_show)
        1    0.000    0.000    0.126    0.126 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\pyplot.py:941(savefig)
     6431    0.126    0.000    0.126    0.000 {method 'reduce' of 'numpy.ufunc' objects}
        1    0.000    0.000    0.126    0.126 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\figure.py:3154(savefig)
        1    0.000    0.000    0.126    0.126 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\backend_bases.py:2213(print_figure)
     22/3    0.000    0.000    0.126    0.042 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\_api\deprecation.py:379(wrapper)
        1    0.000    0.000    0.126    0.126 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\backend_bases.py:2204(<lambda>)
        1    0.000    0.000    0.126    0.126 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\backends\backend_agg.py:471(print_png)
        1    0.000    0.000    0.126    0.126 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\backends\backend_agg.py:461(_print_pil)
    39/16    0.000    0.000    0.124    0.008 <frozen importlib._bootstrap>:650(_load_unlocked)
    21228    0.073    0.000    0.122    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\ntpath.py:180(split)
     9728    0.014    0.000    0.121    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\compat.py:32(tokenizer)
      133    0.118    0.001    0.120    0.001 {built-in method io.open}
    64/17    0.000    0.000    0.118    0.007 <frozen importlib._bootstrap>:211(_call_with_frames_removed)
3392/2108    0.004    0.000    0.115    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\pint_eval.py:89(evaluate)
     5508    0.013    0.000    0.114    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\nonmultiplicative\registry.py:56(_parse_units)
        1    0.000    0.000    0.112    0.112 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\backends\backend_agg.py:400(draw)
        1    0.000    0.000    0.111    0.111 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\artist.py:72(draw_wrapper)
    239/1    0.000    0.000    0.111    0.111 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\artist.py:33(draw_wrapper)
        1    0.000    0.000    0.111    0.111 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\figure.py:3054(draw)
      5/1    0.000    0.000    0.109    0.109 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\image.py:113(_draw_list_compositing_images)
        4    0.000    0.000    0.109    0.027 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\axes\_base.py:3042(draw)
    13878    0.013    0.000    0.105    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\util.py:878(to_units_container)
     5508    0.021    0.000    0.101    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:1072(_parse_units)
      120    0.000    0.000    0.093    0.001 <__array_function__ internals>:177(solve)
      120    0.091    0.001    0.093    0.001 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\linalg\linalg.py:320(solve)
        1    0.000    0.000    0.091    0.091 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\tkinter\__init__.py:2250(__init__)
25698/25671    0.016    0.000    0.090    0.000 <frozen importlib._bootstrap>:1017(_handle_fromlist)
        1    0.090    0.090    0.090    0.090 {built-in method _tkinter.create}
      268    0.001    0.000    0.089    0.000 {method 'sum' of 'numpy.ndarray' objects}
      268    0.000    0.000    0.089    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\core\_methods.py:46(_sum)
        1    0.001    0.001    0.088    0.088 c:\users\mll13652\documents\pace_project\euphonic\euphonic\cli\utils.py:354(_get_debye_waller)
     1457    0.002    0.000    0.087    0.000 <__array_function__ internals>:177(cross)
     2108    0.015    0.000    0.086    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\util.py:779(string_preprocessor)
     2721    0.005    0.000    0.085    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:1256(<lambda>)
   415564    0.059    0.000    0.084    0.000 {built-in method builtins.isinstance}
     1457    0.029    0.000    0.084    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\core\numeric.py:1485(cross)
     2721    0.012    0.000    0.080    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:1117(_eval_token)
    33/14    0.000    0.000    0.079    0.006 <frozen importlib._bootstrap_external>:837(exec_module)
        8    0.000    0.000    0.077    0.010 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\axis.py:1296(draw)
       39    0.000    0.000    0.076    0.002 <frozen importlib._bootstrap>:549(module_from_spec)
      124    0.001    0.000    0.075    0.001 c:\users\mll13652\documents\pace_project\euphonic\euphonic\spectra.py:48(y_data)
    12826    0.019    0.000    0.075    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:645(_get_dimensionality)
        6    0.000    0.000    0.075    0.012 <frozen importlib._bootstrap_external>:1164(create_module)
        6    0.075    0.012    0.075    0.012 {built-in method _imp.create_dynamic}
        1    0.039    0.039    0.075    0.075 c:\users\mll13652\documents\pace_project\euphonic\euphonic\force_constants.py:1564(_calculate_supercell_images)
    11836    0.035    0.000    0.072    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\tokenize.py:429(_tokenize)
     1365    0.009    0.000    0.071    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\numpy\numpy_func.py:137(get_op_output_unit)
    19/13    0.000    0.000    0.069    0.005 {built-in method builtins.__import__}
    15936    0.023    0.000    0.069    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:375(UnitsContainer)
