ForceConstants data was loaded
Setting up dimensions...
Calculating Debye-Waller factor on 6 x 6 x 6 q-point grid
Sampling 120 |q| shells between 0.0 1/Å and 3.0 1/Å
Final npts: 10000
Plotting figure: max intensity 1.8816308023672557 mb/meV
Saved plot to C:\Users\mll13652\Documents\TCP Group\PACE Project\brille-performance\profile_scripts\tmp.png
ForceConstants data was loaded
Generating grid...
Grid generated with 13753 q-points. Calculating frequencies/eigenvectors...
Filling grid...
Setting up dimensions...
Calculating Debye-Waller factor on 6 x 6 x 6 q-point grid
Sampling 120 |q| shells between 0.0 1/Å and 3.0 1/Å
Final npts: 10000
Plotting figure: max intensity 40.89079442621774 mb/meV
Saved plot to C:\Users\mll13652\Documents\TCP Group\PACE Project\brille-performance\profile_scripts\tmp.png
         73704374 function calls (73633751 primitive calls) in 824.944 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     4569    0.035    0.000    0.073    0.000 tokenize.py:350(detect_encoding)
      373    0.035    0.000    0.091    0.000 doccer.py:10(docformat)
     2688    0.035    0.000    0.069    0.000 validate.py:92(_replace_dim)
    74869    0.035    0.000    0.096    0.000 abc.py:137(__instancecheck__)
    25692    0.034    0.000    0.149    0.000 quantity.py:1945(_get_non_multiplicative_units)
    14836    0.034    0.000    0.132    0.000 util.py:660(__eq__)
    12106    0.034    0.000    0.208    0.000 registry.py:1349(_validate_and_extract)
    27047    0.034    0.000    0.440    0.000 ntpath.py:212(basename)
        2    0.033    0.016    0.033    0.016 {method 'encode' of 'ImagingEncoder' objects}
     1922    0.033    0.000    1.057    0.001 <frozen importlib._bootstrap_external>:1356(find_spec)
    44608    0.033    0.000    0.039    0.000 util.py:401(__len__)
63884/63807    0.032    0.000    0.057    0.000 {method 'join' of 'str' objects}
    11106    0.031    0.000    0.197    0.000 fromnumeric.py:69(_wrapreduction)
      455    0.031    0.000    0.031    0.000 {built-in method builtins.dir}
      607    0.031    0.000    0.698    0.001 crystal.py:106(reciprocal_cell)
    26713    0.030    0.000    0.059    0.000 threadpoolctl.py:569(_realpath)
    12348    0.030    0.000    0.092    0.000 registry.py:1334(_is_multiplicative)
    38975    0.030    0.000    0.036    0.000 definitions.py:118(is_multiplicative)
     9132    0.030    0.000    1.458    0.000 registry.py:920(convert)
    95987    0.028    0.000    0.028    0.000 {built-in method builtins.iter}
      245    0.027    0.000    0.034    0.000 decoder.py:343(raw_decode)
     9921    0.027    0.000    0.071    0.000 quantity.py:458(units)
 1202/333    0.027    0.000    0.071    0.000 sre_parse.py:475(_parse)
    22099    0.027    0.000    0.930    0.000 quantity.py:1248(__mul__)
    10453    0.026    0.000    0.307    0.000 registry.py:1301(_parse_units)
     5207    0.026    0.000    0.169    0.000 registry.py:1138(_eval_token)
    73561    0.026    0.000    0.026    0.000 quantity.py:179(force_ndarray)
    34376    0.025    0.000    0.025    0.000 util.py:302(copy)
    22853    0.025    0.000    1.943    0.000 quantity.py:94(wrapped)
44512/44500    0.025    0.000    0.187    0.000 {built-in method _operator.mul}
   119208    0.024    0.000    0.024    0.000 {method 'items' of 'dict' objects}
    14555    0.024    0.000    0.178    0.000 registry.py:630(get_name)
    12106    0.024    0.000    0.154    0.000 registry.py:1352(<listcomp>)
     6053    0.023    0.000    1.023    0.000 registry.py:1392(_convert)
    27386    0.023    0.000    0.564    0.000 artist.py:1441(is_alias)
     2072    0.023    0.000    0.125    0.000 validate.py:9(_check_constructor_inputs)
      101    0.023    0.000    1.185    0.012 artist.py:128(_update_set_signature_and_docstring)
     2486    0.022    0.000   19.101    0.008 quantity.py:1643(__array_ufunc__)
    58323    0.022    0.000    0.034    0.000 utils.py:321(<genexpr>)
    25825    0.022    0.000    0.033    0.000 util.py:812(_check)
    78198    0.022    0.000    0.022    0.000 compat.py:178(is_upcast_type)
     2486    0.022    0.000    0.198    0.000 numpy_func.py:133(get_op_output_unit)
    25218    0.022    0.000    0.037    0.000 quantity.py:1928(_get_unit_definition)
     7516    0.021    0.000    0.107    0.000 registry.py:793(_get_root_units)
     4316    0.021    0.000    0.109    0.000 registry.py:1071(parse_units)
      216    0.021    0.000    0.431    0.002 artist.py:1347(get_aliases)
      245    0.020    0.000    0.023    0.000 {method 'read' of '_io.TextIOWrapper' objects}
    51644    0.020    0.000    0.020    0.000 __init__.py:929(<genexpr>)
    34078    0.020    0.000    0.113    0.000 util.py:348(copy)
       16    0.020    0.001    0.022    0.001 backend_qt.py:675(_icon)
    73561    0.020    0.000    0.020    0.000 quantity.py:183(force_ndarray_like)
      357    0.020    0.000    0.020    0.000 {built-in method builtins.compile}
     4948    0.020    0.000    0.020    0.000 {built-in method numpy.empty}
    28117    0.020    0.000    0.036    0.000 enum.py:281(__call__)
    14069    0.019    0.000    0.131    0.000 {built-in method builtins.sorted}
      485    0.018    0.000    0.576    0.001 qpoint_frequencies.py:37(__init__)
     2488    0.018    0.000    8.481    0.003 numpy_func.py:97(convert_to_consistent_units)
      967    0.018    0.000    1.088    0.001 shape_base.py:1171(tile)
   160135    0.018    0.000    0.018    0.000 {method 'append' of 'list' objects}
     4972    0.018    0.000   16.833    0.003 numpy_func.py:41(_is_sequence_with_quantity_elements)
8385/4567    0.017    0.000    0.291    0.000 pint_eval.py:67(evaluate)
    71488    0.017    0.000    0.018    0.000 {built-in method nt.fspath}
     4000    0.017    0.000    0.215    0.000 artist.py:1375(get_valid_values)
      240    0.017    0.000    0.418    0.002 qpoint_phonon_modes.py:240(<listcomp>)
    28871    0.017    0.000    0.030    0.000 ntpath.py:34(_get_bothseps)
     7610    0.017    0.000    0.179    0.000 fromnumeric.py:2123(sum)
  129/118    0.017    0.000    0.118    0.001 {built-in method _imp.exec_dynamic}
    47913    0.017    0.000    0.017    0.000 _collections_abc.py:698(__init__)
     5207    0.016    0.000    0.186    0.000 registry.py:1264(<lambda>)
    38701    0.016    0.000    0.016    0.000 util.py:404(__getitem__)
      216    0.016    0.000    0.032    0.000 artist.py:1358(<listcomp>)
     2488    0.016    0.000    8.448    0.003 numpy_func.py:61(_get_first_input_units)
     2488    0.016    0.000   19.070    0.008 numpy_func.py:905(numpy_wrap)
     1593    0.016    0.000    0.026    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
     9132    0.016    0.000    1.474    0.000 quantity.py:604(_convert_magnitude_not_inplace)
    55027    0.016    0.000    0.016    0.000 {method 'rstrip' of 'str' objects}
     9179    0.015    0.000    0.026    0.000 inspect.py:484(unwrap)
     1975    0.015    0.000    0.075    0.000 formatting.py:261(format_unit)
    12276    0.015    0.000    0.017    0.000 {method 'format' of 'str' objects}
    27985    0.015    0.000    0.127    0.000 __init__.py:653(__getitem__)
    53677    0.015    0.000    0.015    0.000 {built-in method _ctypes.byref}
    27040    0.015    0.000    0.015    0.000 {method 'mro' of 'type' objects}
     8771    0.014    0.000    0.014    0.000 {method 'splitlines' of 'str' objects}
      738    0.014    0.000    1.141    0.002 <frozen importlib._bootstrap_external>:793(get_code)
      250    0.014    0.000    0.014    0.000 {built-in method numpy.ascontiguousarray}
21552/17386    0.014    0.000    0.024    0.000 artist.py:290(stale)
      382    0.014    0.000    0.023    0.000 doccer.py:177(indentcount_lines)
      869    0.014    0.000    0.014    0.000 {method 'flatten' of 'numpy.ndarray' objects}
     2970    0.013    0.000    0.086    0.000 unit.py:176(__mul__)
   930/10    0.013    0.000    5.674    0.567 <frozen importlib._bootstrap>:978(_find_and_load)
       94    0.013    0.000    0.033    0.000 <frozen importlib._bootstrap_external>:1190(_path_hooks)
    41815    0.013    0.000    0.013    0.000 {method 'pop' of 'dict' objects}
