ForceConstants data was loaded
Setting up dimensions...
Calculating Debye-Waller factor on 6 x 6 x 6 q-point grid
Sampling 120 |q| shells between 0.0 1/Å and 3.0 1/Å
Final npts: 10000
Plotting figure: max intensity 1.8816307607687979 mb/meV
Saved plot to /mnt/ceph/home/rf1076209/brille-performance/profile_scripts/tmp.png
ForceConstants data was loaded
Generating grid...
Grid generated with 13753 q-points. Calculating frequencies/eigenvectors...
Filling grid...
Setting up dimensions...
Calculating Debye-Waller factor on 6 x 6 x 6 q-point grid
Sampling 120 |q| shells between 0.0 1/Å and 3.0 1/Å
Final npts: 10000
Plotting figure: max intensity 76.00483294735275 mb/meV
Saved plot to /mnt/ceph/home/rf1076209/brille-performance/profile_scripts/tmp.png
         72028625 function calls (71951174 primitive calls) in 580.593 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    25692    0.219    0.000    1.043    0.000 quantity.py:1945(_get_non_multiplicative_units)
    32513    0.219    0.000    0.333    0.000 posixpath.py:41(_get_sep)
    32228    0.217    0.000    1.123    0.000 registry.py:341(UnitsContainer)
    38975    0.217    0.000    0.315    0.000 definitions.py:118(is_multiplicative)
     4567    0.214    0.000    0.789    0.000 util.py:766(string_preprocessor)
    25692    0.212    0.000    0.629    0.000 quantity.py:1948(<listcomp>)
    78198    0.204    0.000    0.204    0.000 compat.py:178(is_upcast_type)
    73561    0.202    0.000    0.202    0.000 quantity.py:179(force_ndarray)
    68022    0.202    0.000    0.204    0.000 __init__.py:877(__getitem__)
    25825    0.193    0.000    0.335    0.000 util.py:812(_check)
    73561    0.192    0.000    0.192    0.000 quantity.py:183(force_ndarray_like)
    14836    0.191    0.000    1.051    0.000 util.py:660(__eq__)
6515/4567    0.188    0.000    1.770    0.000 pint_eval.py:105(build_eval_tree)
    22274    0.185    0.000    1.520    0.000 compat.py:29(tokenizer)
44512/44500    0.184    0.000    1.467    0.000 {built-in method _operator.mul}
      286    0.183    0.001    0.195    0.001 {built-in method io.open}
    34078    0.181    0.000    0.669    0.000 util.py:348(copy)
    26998    0.180    0.000    1.734    0.000 util.py:862(to_units_container)
    12106    0.177    0.000    1.294    0.000 registry.py:1349(_validate_and_extract)
        2    0.177    0.088    0.628    0.314 force_constants.py:1530(_calculate_supercell_images)
     6053    0.176    0.000    5.474    0.001 registry.py:1791(_convert)
      863    0.163    0.000    1.013    0.001 arraysetops.py:309(_unique1d)
      358    0.159    0.000    0.317    0.001 doccer.py:177(indentcount_lines)
     2430    0.158    0.000    1.230    0.001 numeric.py:1452(cross)
    30572    0.156    0.000    0.243    0.000 sre_parse.py:253(get)
     6807    0.154    0.000    0.544    0.000 util.py:494(__truediv__)
    12348    0.150    0.000    0.532    0.000 registry.py:1334(_is_multiplicative)
    61024    0.148    0.000    0.148    0.000 inspect.py:2514(kind)
18826/17002    0.147    0.000    0.358    0.000 unit.py:35(__init__)
    51644    0.146    0.000    0.146    0.000 __init__.py:895(<genexpr>)
    25218    0.145    0.000    0.217    0.000 quantity.py:1928(_get_unit_definition)
      123    0.139    0.001    4.671    0.038 threadpoolctl.py:561(_find_libraries_with_dl_iterate_phdr)
    12106    0.138    0.000    0.949    0.000 registry.py:1352(<listcomp>)
    51746    0.138    0.000    0.138    0.000 {method 'pop' of 'dict' objects}
    54083    0.136    0.000    0.136    0.000 {method 'lstrip' of 'str' objects}
    36557    0.135    0.000    0.137    0.000 re.py:324(_subx)
      240    0.135    0.001    6.584    0.027 util.py:259(<dictcomp>)
    35895    0.134    0.000    0.134    0.000 {method 'decode' of 'bytes' objects}
    22853    0.132    0.000    6.985    0.000 quantity.py:94(wrapped)
    10851    0.132    0.000    0.351    0.000 fromnumeric.py:70(_wrapreduction)
     9132    0.130    0.000    6.046    0.001 registry.py:920(convert)
    47870    0.129    0.000    0.129    0.000 _collections_abc.py:698(__init__)
    10453    0.128    0.000    1.569    0.000 registry.py:1096(_parse_units)
    47971    0.128    0.000    0.128    0.000 {built-in method builtins.min}
    24530    0.127    0.000    0.193    0.000 sre_parse.py:163(__getitem__)
    38263    0.126    0.000    0.126    0.000 {built-in method posix.fspath}
     1415    0.125    0.000    0.125    0.000 {built-in method numpy.zeros}
    22099    0.125    0.000    6.616    0.000 quantity.py:1248(__mul__)
20026/16474    0.122    0.000    0.233    0.000 artist.py:213(stale)
    37000    0.121    0.000    0.121    0.000 {method 'lower' of 'str' objects}
    22274    0.121    0.000    0.186    0.000 <string>:12(__new__)
     8386    0.119    0.000    0.250    0.000 posixpath.py:75(join)
     8412    0.115    0.000    8.265    0.001 quantity.py:642(to)
2663/2456    0.115    0.000    1.168    0.000 {built-in method builtins.__build_class__}
    38701    0.115    0.000    0.115    0.000 util.py:404(__getitem__)
        2    0.114    0.057    0.114    0.057 {built-in method _tkinter.create}
    14555    0.112    0.000    1.334    0.000 registry.py:630(get_name)
27170/25228    0.106    0.000    0.251    0.000 {built-in method builtins.issubclass}
    34376    0.105    0.000    0.105    0.000 util.py:302(copy)
        2    0.105    0.053    0.105    0.053 {method 'encode' of 'ImagingEncoder' objects}
     7516    0.103    0.000    0.780    0.000 registry.py:793(_get_root_units)
    35377    0.102    0.000    0.102    0.000 sre_parse.py:232(__next)
     9921    0.101    0.000    0.332    0.000 quantity.py:458(units)
    39709    0.100    0.000    0.100    0.000 converters.py:18(is_multiplicative)
